id,paper_trade_id,strike,asset_type
491,ase_pt_18be7899a17a4176,96.1300,CALL
492,ase_pt_b3dcd42cff494334,105.0000,CALL
493,ase_pt_b3dcd42cff494334,107.3800,CALL
494,ase_pt_4fd217eb3a5a4a32,105.0000,CALL
495,ase_pt_4fd217eb3a5a4a32,107.3800,CALL
496,ase_pt_4fd217eb3a5a4a32,105.0000,PUT
497,ase_pt_4fd217eb3a5a4a32,107.3800,PUT
498,ase_pt_56e7f9a96a7e4464,100.3700,CALL
499,ase_pt_56e7f9a96a7e4464,100.7400,CALL
500,ase_pt_f67e84675c5249a6,100.5600,CALL
501,ase_pt_f67e84675c5249a6,104.6000,CALL
502,ase_pt_b6be8e95c33a4553,100.5600,PUT
503,ase_pt_b6be8e95c33a4553,104.6000,PUT
504,ase_pt_68e54ed88e4d421b,100.7400,CALL
505,ase_pt_68e54ed88e4d421b,105.0000,CALL
506,ase_pt_e1ec5f6baa4d403d,97.6900,CALL
507,ase_pt_e1ec5f6baa4d403d,105.0000,CALL
508,ase_pt_21edb5107520446d,97.6900,PUT
509,ase_pt_21edb5107520446d,105.0000,PUT
510,ase_pt_e4b1d239379943ff,100.7400,CALL
511,ase_pt_e4b1d239379943ff,102.5800,CALL
512,ase_pt_fada956def4e448a,100.7400,CALL
513,ase_pt_fada956def4e448a,105.0000,CALL
514,ase_pt_db747bae239b4a97,105.5800,CALL
515,ase_pt_db747bae239b4a97,107.9100,CALL
516,ase_pt_db747bae239b4a97,105.5800,PUT
517,ase_pt_db747bae239b4a97,107.9100,PUT
518,ase_pt_25ab7424444f4a89,89.3800,CALL
519,ase_pt_25ab7424444f4a89,105.0000,CALL
520,ase_pt_8e442eea96e1491f,89.3800,PUT
521,ase_pt_8e442eea96e1491f,105.0000,PUT
522,ase_pt_e97315119a354c76,100.7400,CALL
523,ase_pt_e97315119a354c76,102.5800,CALL
524,ase_pt_c36ecfd5501c47a4,100.7400,CALL
525,ase_pt_c36ecfd5501c47a4,107.9100,CALL
526,ase_pt_130a27a8cb9745ba,100.7400,PUT
527,ase_pt_130a27a8cb9745ba,107.9100,PUT
528,ase_pt_e44634809c5544e3,100.7400,CALL
529,ase_pt_e44634809c5544e3,100.3700,CALL
530,ase_pt_e44634809c5544e3,100.7400,PUT
531,ase_pt_e44634809c5544e3,100.3700,PUT
532,ase_pt_b960fd2b68d648d3,97.3700,CALL
533,ase_pt_b960fd2b68d648d3,105.0000,CALL
534,ase_pt_ea5c2ec694ed460f,100.3700,CALL
535,ase_pt_ea5c2ec694ed460f,100.3700,PUT
536,ase_pt_ff5e137172e74047,106.3700,CALL
537,ase_pt_ff5e137172e74047,106.3700,PUT
538,ase_pt_ac4b9034cd964425,100.3700,CALL
539,ase_pt_ac4b9034cd964425,100.3700,PUT
540,ase_pt_b8bb8ab33f7c4861,100.3700,CALL
541,ase_pt_b8bb8ab33f7c4861,100.3700,PUT
542,ase_pt_fd8f510a65cb426a,100.3700,CALL
543,ase_pt_fd8f510a65cb426a,100.3700,PUT
544,ase_pt_fd8f510a65cb426a,107.9100,CALL
545,ase_pt_fd8f510a65cb426a,107.9100,PUT
546,ase_pt_8fdcc3627c754690,100.3700,CALL
547,ase_pt_8fdcc3627c754690,100.3700,PUT
548,ase_pt_8fdcc3627c754690,103.7500,CALL
549,ase_pt_8fdcc3627c754690,103.7500,PUT
550,ase_pt_390ae52392654d73,100.3700,CALL
551,ase_pt_390ae52392654d73,100.7400,CALL
552,ase_pt_390ae52392654d73,100.3700,PUT
553,ase_pt_390ae52392654d73,100.7400,PUT
554,ase_pt_2890588a8d2f4473,107.3800,CALL
555,ase_pt_2890588a8d2f4473,107.9100,CALL
556,ase_pt_2890588a8d2f4473,107.3800,PUT
557,ase_pt_2890588a8d2f4473,107.9100,PUT
558,ase_pt_873a7401af7c499b,99.2900,CALL
559,ase_pt_873a7401af7c499b,100.3700,CALL
560,ase_pt_873a7401af7c499b,101.4600,CALL
561,ase_pt_c8310c4a33604a82,99.2900,PUT
562,ase_pt_c8310c4a33604a82,100.3700,PUT
563,ase_pt_c8310c4a33604a82,101.4600,PUT
564,ase_pt_d416f4b7532c415c,106.3700,CALL
565,ase_pt_d416f4b7532c415c,100.3700,CALL
566,ase_pt_d416f4b7532c415c,100.3700,PUT
567,ase_pt_d416f4b7532c415c,106.3700,PUT
568,ase_pt_56d2d5d48d5b4236,99.2900,CALL
569,ase_pt_56d2d5d48d5b4236,100.3700,CALL
570,ase_pt_56d2d5d48d5b4236,103.7500,CALL
571,ase_pt_5f8707ca4cb44569,99.2900,PUT
572,ase_pt_5f8707ca4cb44569,100.3700,PUT
573,ase_pt_5f8707ca4cb44569,103.7500,PUT
574,ase_pt_aeb5d4d092ea48cc,99.2900,CALL
575,ase_pt_aeb5d4d092ea48cc,100.3700,CALL
576,ase_pt_aeb5d4d092ea48cc,102.5800,CALL
577,ase_pt_aa91c2601a534cca,99.2900,CALL
578,ase_pt_aa91c2601a534cca,101.4600,CALL
579,ase_pt_aa91c2601a534cca,105.0000,CALL
580,ase_pt_795a4febeaa54a0d,97.1000,CALL
581,ase_pt_795a4febeaa54a0d,100.3700,CALL
582,ase_pt_795a4febeaa54a0d,103.7500,CALL
583,ase_pt_df79891422ec4bf6,99.9400,CALL
584,ase_pt_df79891422ec4bf6,100.3700,CALL
585,ase_pt_df79891422ec4bf6,100.8000,CALL
586,ase_pt_0dc88f03b7564659,99.2900,CALL
587,ase_pt_0dc88f03b7564659,100.3700,CALL
588,ase_pt_0dc88f03b7564659,101.4600,CALL
589,ase_pt_0dc88f03b7564659,99.2900,PUT
590,ase_pt_0dc88f03b7564659,100.3700,PUT
591,ase_pt_0dc88f03b7564659,101.4600,PUT
592,ase_pt_946b75d084744dd5,100.7400,CALL
593,ase_pt_946b75d084744dd5,100.3700,CALL
594,ase_pt_946b75d084744dd5,101.1200,CALL
595,ase_pt_3f0dc8b2a4fd4917,99.2900,CALL
596,ase_pt_3f0dc8b2a4fd4917,100.3700,CALL
597,ase_pt_3f0dc8b2a4fd4917,102.5800,CALL
598,ase_pt_731523d79fb84a33,109.7300,PUT
599,ase_pt_731523d79fb84a33,105.0000,PUT
600,ase_pt_731523d79fb84a33,105.0000,CALL
601,ase_pt_731523d79fb84a33,109.7300,CALL
602,ase_pt_bb9a1f6f28054353,107.9100,PUT
603,ase_pt_bb9a1f6f28054353,103.7500,PUT
604,ase_pt_bb9a1f6f28054353,103.7500,CALL
605,ase_pt_bb9a1f6f28054353,107.9100,CALL
606,ase_pt_efa0f89d97a54617,113.2600,PUT
607,ase_pt_efa0f89d97a54617,107.9100,PUT
608,ase_pt_efa0f89d97a54617,107.9100,CALL
609,ase_pt_efa0f89d97a54617,113.2600,CALL
610,ase_pt_f250e712b2084bc1,109.7300,PUT
611,ase_pt_f250e712b2084bc1,105.0000,PUT
612,ase_pt_f250e712b2084bc1,105.0000,CALL
613,ase_pt_f250e712b2084bc1,109.7300,CALL
614,ase_pt_a8b9f5ecf5284755,112.0700,PUT
615,ase_pt_a8b9f5ecf5284755,106.3700,PUT
616,ase_pt_a8b9f5ecf5284755,105.0000,CALL
617,ase_pt_a8b9f5ecf5284755,107.9100,CALL
618,ase_pt_7de534e9fe6345cb,112.0700,PUT
619,ase_pt_7de534e9fe6345cb,107.9100,PUT
620,ase_pt_7de534e9fe6345cb,103.7500,CALL
621,ase_pt_7de534e9fe6345cb,107.9100,CALL
622,ase_pt_0e9c0584c7a24633,112.0700,PUT
623,ase_pt_0e9c0584c7a24633,106.3700,PUT
624,ase_pt_0e9c0584c7a24633,106.3700,CALL
625,ase_pt_0e9c0584c7a24633,112.0700,CALL
626,ase_pt_0e9c0584c7a24633,105.0000,PUT
627,ase_pt_0e9c0584c7a24633,102.5800,PUT
628,ase_pt_0e9c0584c7a24633,102.5800,CALL
629,ase_pt_0e9c0584c7a24633,105.0000,CALL
630,ase_pt_e89c1dfca5f44779,107.9100,PUT
631,ase_pt_e89c1dfca5f44779,103.7500,PUT
632,ase_pt_e89c1dfca5f44779,106.3700,CALL
633,ase_pt_e89c1dfca5f44779,112.0700,CALL
634,ase_pt_ee9d189d54294c8a,109.7300,PUT
635,ase_pt_ee9d189d54294c8a,105.0000,PUT
636,ase_pt_ee9d189d54294c8a,105.0000,CALL
637,ase_pt_ee9d189d54294c8a,109.7300,CALL
638,ase_pt_949f8a36d9124d7b,112.0700,PUT
639,ase_pt_949f8a36d9124d7b,106.3700,PUT
640,ase_pt_949f8a36d9124d7b,106.3700,CALL
641,ase_pt_949f8a36d9124d7b,112.0700,CALL
642,ase_pt_84bcc42a04404c1d,112.0700,PUT
643,ase_pt_84bcc42a04404c1d,107.9100,PUT
644,ase_pt_84bcc42a04404c1d,107.9100,CALL
645,ase_pt_84bcc42a04404c1d,112.0700,CALL
646,ase_pt_df0a266b5a764677,100.3700,PUT
647,ase_pt_df0a266b5a764677,100.3700,CALL
648,ase_pt_df0a266b5a764677,109.7300,PUT
649,ase_pt_df0a266b5a764677,109.7300,CALL
650,ase_pt_b6c5e61a736a4625,100.3700,CALL
651,ase_pt_b6c5e61a736a4625,105.0000,CALL
652,ase_pt_626ffd58b34e45ec,100.3700,PUT
653,ase_pt_626ffd58b34e45ec,105.0000,PUT
654,ase_pt_cab5b30e65814c46,99.2900,CALL
655,ase_pt_cab5b30e65814c46,103.7500,CALL
656,ase_pt_cab5b30e65814c46,107.9100,CALL
657,ase_pt_c3b3676b3dca4053,99.2900,PUT
658,ase_pt_c3b3676b3dca4053,103.7500,PUT
659,ase_pt_c3b3676b3dca4053,107.9100,PUT
660,ase_pt_cdcfed298b1248b7,105.0000,PUT
661,ase_pt_cdcfed298b1248b7,109.7300,PUT
662,ase_pt_cdcfed298b1248b7,105.0000,CALL
663,ase_pt_cdcfed298b1248b7,109.7300,CALL
664,ase_pt_f22e95e154d94408,107.9100,CALL
665,ase_pt_f22e95e154d94408,100.3700,CALL
666,ase_pt_f22e95e154d94408,100.3700,PUT
667,ase_pt_f22e95e154d94408,107.9100,PUT
668,ase_pt_6238c50e54c64833,107.9100,CALL
669,ase_pt_6238c50e54c64833,100.3700,CALL
670,ase_pt_6238c50e54c64833,100.3700,PUT
671,ase_pt_6238c50e54c64833,107.9100,PUT
672,ase_pt_186926e1febe450d,112.0700,PUT
673,ase_pt_186926e1febe450d,115.6200,PUT
674,ase_pt_14f0366b84ad46a1,109.7300,PUT
675,ase_pt_14f0366b84ad46a1,115.6200,PUT
676,ase_pt_3c868bba84d748be,100.3700,CALL
677,ase_pt_3c868bba84d748be,105.0000,CALL
678,ase_pt_3c868bba84d748be,105.0000,PUT
679,ase_pt_3c868bba84d748be,109.7300,PUT
680,ase_pt_4e16f998994a497a,103.7500,CALL
681,ase_pt_4e16f998994a497a,103.7500,PUT
682,ase_pt_4e16f998994a497a,109.7300,CALL
683,ase_pt_4e16f998994a497a,109.7300,PUT
684,ase_pt_51e1bd8493af4532,100.3700,CALL
685,ase_pt_51e1bd8493af4532,100.3700,PUT
686,ase_pt_bbfe78136a6145df,100.7400,CALL
687,ase_pt_bbfe78136a6145df,100.3700,CALL
688,ase_pt_ec5bbbcd384d43e0,100.3700,CALL
689,ase_pt_ec5bbbcd384d43e0,100.3700,PUT
690,ase_pt_e0dcd7cfa0434bf4,106.3700,CALL
691,ase_pt_e0dcd7cfa0434bf4,106.3700,PUT
692,ase_pt_96c335fbcd3f4c4f,99.2900,CALL
693,ase_pt_96c335fbcd3f4c4f,100.3700,CALL
694,ase_pt_96c335fbcd3f4c4f,102.5800,CALL
695,ase_pt_071c68cb9fa54058,112.0700,PUT
696,ase_pt_071c68cb9fa54058,106.3700,PUT
697,ase_pt_071c68cb9fa54058,106.3700,CALL
698,ase_pt_071c68cb9fa54058,112.0700,CALL
699,ase_pt_004a747141f34b53,100.7400,CALL
700,ase_pt_004a747141f34b53,100.3700,CALL
701,ase_pt_b17fef4b11414c67,109.7300,PUT
702,ase_pt_b17fef4b11414c67,105.0000,PUT
703,ase_pt_b17fef4b11414c67,105.0000,CALL
704,ase_pt_b17fef4b11414c67,109.7300,CALL
705,ase_pt_52db46c029b748f6,100.3700,CALL
706,ase_pt_52db46c029b748f6,105.0000,CALL
707,ase_pt_9ae3a43abb114bb3,99.2900,CALL
708,ase_pt_9ae3a43abb114bb3,100.3700,CALL
709,ase_pt_9ae3a43abb114bb3,101.4600,CALL
710,ase_pt_3c3d96cd00fa4b9f,107.9100,CALL
711,ase_pt_3c3d96cd00fa4b9f,100.3700,CALL
712,ase_pt_3c3d96cd00fa4b9f,100.3700,PUT
713,ase_pt_3c3d96cd00fa4b9f,107.9100,PUT
714,ase_pt_e2d687d64f954cd6,112.0700,PUT
715,ase_pt_e2d687d64f954cd6,107.9100,PUT
716,ase_pt_e2d687d64f954cd6,107.9100,CALL
717,ase_pt_e2d687d64f954cd6,112.0700,CALL
718,ase_pt_b0bae41a8b684f02,107.9100,CALL
719,ase_pt_b0bae41a8b684f02,107.9100,PUT
720,ase_pt_007d3f1af7e84a77,105.0000,PUT
721,ase_pt_007d3f1af7e84a77,112.0700,PUT
722,ase_pt_0e212e6ad17744d0,105.0000,CALL
723,ase_pt_d9ff3f43e29b426f,98.0000,CALL
724,ase_pt_d9ff3f43e29b426f,104.0000,CALL
725,ase_pt_752066dea78b41bf,91.0000,PUT
726,ase_pt_752066dea78b41bf,95.0000,PUT
727,ase_pt_752066dea78b41bf,105.0000,CALL
728,ase_pt_752066dea78b41bf,109.0000,CALL
729,ase_pt_e99a1c0bac7a44b8,97.0000,CALL
730,ase_pt_e99a1c0bac7a44b8,102.0000,CALL
731,ase_pt_e99a1c0bac7a44b8,103.0000,CALL
732,ase_pt_e99a1c0bac7a44b8,108.0000,CALL
733,ase_pt_e99a1c0bac7a44b8,100.0000,PUT
734,ase_pt_23c047592c864aa6,96.0000,CALL
735,ase_pt_23c047592c864aa6,100.0000,CALL
736,ase_pt_23c047592c864aa6,104.0000,CALL
737,ase_pt_23c047592c864aa6,104.0000,PUT
738,ase_pt_23c047592c864aa6,100.0000,PUT
739,ase_pt_23c047592c864aa6,96.0000,PUT
740,ase_pt_5a58675379e94007,87.0000,PUT
741,ase_pt_5a58675379e94007,92.0000,PUT
742,ase_pt_5a58675379e94007,108.0000,CALL
743,ase_pt_5a58675379e94007,113.0000,CALL
744,ase_pt_5a58675379e94007,93.0000,PUT
745,ase_pt_5a58675379e94007,98.0000,PUT
746,ase_pt_5a58675379e94007,102.0000,CALL
747,ase_pt_5a58675379e94007,107.0000,CALL
748,ase_pt_374d35422d344aa3,102.5800,CALL
749,ase_pt_d290c1a0e61b449f,102.5800,PUT
750,ase_pt_172a972a10174266,89.3800,CALL
751,ase_pt_e7789d15879a45eb,89.3800,PUT
752,ase_pt_1b16a124b3174a1d,93.3600,CALL
753,ase_pt_c985351fe54449c8,93.3600,PUT
754,ase_pt_26b9a78175254dcd,89.3800,CALL
755,ase_pt_26b9a78175254dcd,105.0000,CALL
756,ase_pt_a786e2c48589413f,89.3800,PUT
757,ase_pt_a786e2c48589413f,105.0000,PUT
758,ase_pt_ff4857b9ca1e4f31,100.3700,CALL
759,ase_pt_ff4857b9ca1e4f31,105.0000,CALL
760,ase_pt_07bdcfff5f604dac,97.1000,CALL
761,ase_pt_07bdcfff5f604dac,100.3700,CALL
762,ase_pt_9c6a842c94f74f0c,103.7500,CALL
763,ase_pt_9c6a842c94f74f0c,107.9100,CALL
764,ase_pt_a0f182a9ba75429b,103.7500,CALL
765,ase_pt_a0f182a9ba75429b,107.9100,CALL
766,ase_pt_00b9fcf63ec84443,106.3700,CALL
767,ase_pt_00b9fcf63ec84443,109.7300,CALL
768,ase_pt_89e9a7a206094b5d,100.3700,CALL
769,ase_pt_89e9a7a206094b5d,102.5800,CALL
770,ase_pt_9221343a8ff442c1,100.3700,CALL
771,ase_pt_9221343a8ff442c1,109.7300,CALL
772,ase_pt_2be32f47df1f4199,96.9500,CALL
773,ase_pt_2be32f47df1f4199,117.4200,CALL
774,ase_pt_3a461d2fa135461e,105.0000,CALL
775,ase_pt_3a461d2fa135461e,109.7300,CALL
776,ase_pt_8b344752f60546a1,100.3700,CALL
777,ase_pt_8b344752f60546a1,107.3800,CALL
778,ase_pt_9b4f4bfe915d486c,100.3700,PUT
779,ase_pt_9b4f4bfe915d486c,105.0000,PUT
780,ase_pt_d66365d89f08431d,97.1000,PUT
781,ase_pt_d66365d89f08431d,100.3700,PUT
782,ase_pt_36c1bab4acbe416d,103.7500,PUT
783,ase_pt_36c1bab4acbe416d,107.9100,PUT
784,ase_pt_072d99d8825b437b,103.7500,PUT
785,ase_pt_072d99d8825b437b,107.9100,PUT
786,ase_pt_13ff268f37fb45d6,106.3700,PUT
787,ase_pt_13ff268f37fb45d6,109.7300,PUT
788,ase_pt_824858ba1134432d,100.3700,PUT
789,ase_pt_824858ba1134432d,102.5800,PUT
790,ase_pt_81456c16dc9141dc,100.3700,PUT
791,ase_pt_81456c16dc9141dc,109.7300,PUT
792,ase_pt_68dedcd545444fa1,96.9500,PUT
793,ase_pt_68dedcd545444fa1,117.4200,PUT
794,ase_pt_5dd2701e8ad6448e,105.0000,PUT
795,ase_pt_5dd2701e8ad6448e,109.7300,PUT
796,ase_pt_d4b58757814f4b80,100.3700,PUT
797,ase_pt_d4b58757814f4b80,107.3800,PUT
798,ase_pt_5dc715014dd84a43,100.3700,CALL
799,ase_pt_5dc715014dd84a43,105.0000,CALL
800,ase_pt_5dc715014dd84a43,103.7500,PUT
801,ase_pt_5dc715014dd84a43,107.9100,PUT
802,ase_pt_29707c7594b24de3,100.3700,PUT
803,ase_pt_29707c7594b24de3,105.0000,PUT
804,ase_pt_29707c7594b24de3,103.7500,CALL
805,ase_pt_29707c7594b24de3,107.9100,CALL
806,ase_pt_7f4cbe9e07c348b3,100.3700,CALL
807,ase_pt_7f4cbe9e07c348b3,100.7400,CALL
808,ase_pt_e0843e5730d14f6a,100.3700,PUT
809,ase_pt_e0843e5730d14f6a,100.7400,PUT
810,ase_pt_24c4ba6f47cb4240,97.1000,CALL
811,ase_pt_24c4ba6f47cb4240,96.1300,CALL
812,ase_pt_55f2879c9c234ae8,105.0000,CALL
813,ase_pt_55f2879c9c234ae8,107.3800,CALL
814,ase_pt_7904fd855b78444d,105.0000,CALL
815,ase_pt_7904fd855b78444d,107.3800,CALL
816,ase_pt_7904fd855b78444d,105.0000,PUT
817,ase_pt_7904fd855b78444d,107.3800,PUT
818,ase_pt_53fd94a5236f4933,100.3700,CALL
819,ase_pt_53fd94a5236f4933,100.7400,CALL
820,ase_pt_04f4c3ecbe4a4039,100.5600,CALL
821,ase_pt_04f4c3ecbe4a4039,104.6000,CALL
822,ase_pt_b70d6af2f94d4814,100.5600,PUT
823,ase_pt_b70d6af2f94d4814,104.6000,PUT
824,ase_pt_a36cd5a474524c44,100.7400,CALL
825,ase_pt_a36cd5a474524c44,105.0000,CALL
826,ase_pt_94869ecb05004e5d,97.6900,CALL
827,ase_pt_94869ecb05004e5d,105.0000,CALL
828,ase_pt_68eeb4f5c58f48cd,97.6900,PUT
829,ase_pt_68eeb4f5c58f48cd,105.0000,PUT
830,ase_pt_3fea564c077e49df,100.7400,CALL
831,ase_pt_3fea564c077e49df,102.5800,CALL
832,ase_pt_751823b026db4dd0,100.7400,CALL
833,ase_pt_751823b026db4dd0,105.0000,CALL
834,ase_pt_34b7749cae3b494d,105.5800,CALL
835,ase_pt_34b7749cae3b494d,107.9100,CALL
836,ase_pt_34b7749cae3b494d,105.5800,PUT
837,ase_pt_34b7749cae3b494d,107.9100,PUT
838,ase_pt_6bb95b5aa7244b82,89.3800,CALL
839,ase_pt_6bb95b5aa7244b82,105.0000,CALL
840,ase_pt_df9ef3680a77413b,89.3800,PUT
841,ase_pt_df9ef3680a77413b,105.0000,PUT
842,ase_pt_0fd2fff6f13649d5,100.7400,CALL
843,ase_pt_0fd2fff6f13649d5,102.5800,CALL
844,ase_pt_0ec22af1f8694c35,100.7400,CALL
845,ase_pt_0ec22af1f8694c35,107.9100,CALL
846,ase_pt_78bec6a96d964fd6,100.7400,PUT
847,ase_pt_78bec6a96d964fd6,107.9100,PUT
848,ase_pt_f524316759cb4ded,100.7400,CALL
849,ase_pt_f524316759cb4ded,100.3700,CALL
850,ase_pt_f524316759cb4ded,100.7400,PUT
851,ase_pt_f524316759cb4ded,100.3700,PUT
852,ase_pt_155673414d9c4237,97.3700,CALL
853,ase_pt_155673414d9c4237,105.0000,CALL
854,ase_pt_492673dfeb9d4bb4,100.3700,CALL
855,ase_pt_492673dfeb9d4bb4,100.3700,PUT
856,ase_pt_e8daada75c2d4937,106.3700,CALL
857,ase_pt_e8daada75c2d4937,106.3700,PUT
858,ase_pt_bb16728c9ab74c57,100.3700,CALL
859,ase_pt_bb16728c9ab74c57,100.3700,PUT
860,ase_pt_dda2c92bd3bf4532,100.3700,CALL
861,ase_pt_dda2c92bd3bf4532,100.3700,PUT
862,ase_pt_6380627d787b417b,100.3700,CALL
863,ase_pt_6380627d787b417b,100.3700,PUT
864,ase_pt_6380627d787b417b,107.9100,CALL
865,ase_pt_6380627d787b417b,107.9100,PUT
866,ase_pt_989392eefb9541f2,100.3700,CALL
867,ase_pt_989392eefb9541f2,100.3700,PUT
868,ase_pt_989392eefb9541f2,103.7500,CALL
869,ase_pt_989392eefb9541f2,103.7500,PUT
870,ase_pt_c15348efbf064e5a,100.3700,CALL
871,ase_pt_c15348efbf064e5a,100.7400,CALL
872,ase_pt_c15348efbf064e5a,100.3700,PUT
873,ase_pt_c15348efbf064e5a,100.7400,PUT
874,ase_pt_1efc5e19f4d2470b,107.3800,CALL
875,ase_pt_1efc5e19f4d2470b,107.9100,CALL
876,ase_pt_1efc5e19f4d2470b,107.3800,PUT
877,ase_pt_1efc5e19f4d2470b,107.9100,PUT
878,ase_pt_83d56a0a0f0f40a3,99.2900,CALL
879,ase_pt_83d56a0a0f0f40a3,100.3700,CALL
880,ase_pt_83d56a0a0f0f40a3,101.4600,CALL
881,ase_pt_7d604ae2b8b84008,99.2900,PUT
882,ase_pt_7d604ae2b8b84008,100.3700,PUT
883,ase_pt_7d604ae2b8b84008,101.4600,PUT
884,ase_pt_5531bb51b3f046e0,106.3700,CALL
885,ase_pt_5531bb51b3f046e0,100.3700,CALL
886,ase_pt_5531bb51b3f046e0,100.3700,PUT
887,ase_pt_5531bb51b3f046e0,106.3700,PUT
888,ase_pt_bb138449b1884e36,99.2900,CALL
889,ase_pt_bb138449b1884e36,100.3700,CALL
890,ase_pt_bb138449b1884e36,103.7500,CALL
891,ase_pt_848e090753ce4b78,99.2900,PUT
892,ase_pt_848e090753ce4b78,100.3700,PUT
893,ase_pt_848e090753ce4b78,103.7500,PUT
894,ase_pt_c7352c9de31649d5,99.2900,CALL
895,ase_pt_c7352c9de31649d5,100.3700,CALL
896,ase_pt_c7352c9de31649d5,102.5800,CALL
897,ase_pt_63167d95b92d46a9,99.2900,CALL
898,ase_pt_63167d95b92d46a9,101.4600,CALL
899,ase_pt_63167d95b92d46a9,105.0000,CALL
900,ase_pt_4e005621b9684abd,97.1000,CALL
901,ase_pt_4e005621b9684abd,100.3700,CALL
902,ase_pt_4e005621b9684abd,103.7500,CALL
903,ase_pt_03849d666efe4824,99.9400,CALL
904,ase_pt_03849d666efe4824,100.3700,CALL
905,ase_pt_03849d666efe4824,100.8000,CALL
906,ase_pt_e7742d0825944040,99.2900,CALL
907,ase_pt_e7742d0825944040,100.3700,CALL
908,ase_pt_e7742d0825944040,101.4600,CALL
909,ase_pt_e7742d0825944040,99.2900,PUT
910,ase_pt_e7742d0825944040,100.3700,PUT
911,ase_pt_e7742d0825944040,101.4600,PUT
912,ase_pt_8dbc75e418544b88,100.7400,CALL
913,ase_pt_8dbc75e418544b88,100.3700,CALL
914,ase_pt_8dbc75e418544b88,101.1200,CALL
915,ase_pt_c45fec7c13434445,99.2900,CALL
916,ase_pt_c45fec7c13434445,100.3700,CALL
917,ase_pt_c45fec7c13434445,102.5800,CALL
918,ase_pt_0e5e83ab54cb4538,109.7300,PUT
919,ase_pt_0e5e83ab54cb4538,105.0000,PUT
920,ase_pt_0e5e83ab54cb4538,105.0000,CALL
921,ase_pt_0e5e83ab54cb4538,109.7300,CALL
922,ase_pt_ff3f24f24b8e45f4,107.9100,PUT
923,ase_pt_ff3f24f24b8e45f4,103.7500,PUT
924,ase_pt_ff3f24f24b8e45f4,103.7500,CALL
925,ase_pt_ff3f24f24b8e45f4,107.9100,CALL
926,ase_pt_762319e20bcf4980,113.2600,PUT
927,ase_pt_762319e20bcf4980,107.9100,PUT
928,ase_pt_762319e20bcf4980,107.9100,CALL
929,ase_pt_762319e20bcf4980,113.2600,CALL
930,ase_pt_c5e54d1c2fad41cc,109.7300,PUT
931,ase_pt_c5e54d1c2fad41cc,105.0000,PUT
932,ase_pt_c5e54d1c2fad41cc,105.0000,CALL
933,ase_pt_c5e54d1c2fad41cc,109.7300,CALL
934,ase_pt_bfcfa9b74a7841ec,112.0700,PUT
935,ase_pt_bfcfa9b74a7841ec,106.3700,PUT
936,ase_pt_bfcfa9b74a7841ec,105.0000,CALL
937,ase_pt_bfcfa9b74a7841ec,107.9100,CALL
938,ase_pt_6902ab81fd5c473c,112.0700,PUT
939,ase_pt_6902ab81fd5c473c,107.9100,PUT
940,ase_pt_6902ab81fd5c473c,103.7500,CALL
941,ase_pt_6902ab81fd5c473c,107.9100,CALL
942,ase_pt_1ec92c1858a942b5,112.0700,PUT
943,ase_pt_1ec92c1858a942b5,106.3700,PUT
944,ase_pt_1ec92c1858a942b5,106.3700,CALL
945,ase_pt_1ec92c1858a942b5,112.0700,CALL
946,ase_pt_1ec92c1858a942b5,105.0000,PUT
947,ase_pt_1ec92c1858a942b5,102.5800,PUT
948,ase_pt_1ec92c1858a942b5,102.5800,CALL
949,ase_pt_1ec92c1858a942b5,105.0000,CALL
950,ase_pt_c985b0ea78c349bf,107.9100,PUT
951,ase_pt_c985b0ea78c349bf,103.7500,PUT
952,ase_pt_c985b0ea78c349bf,106.3700,CALL
953,ase_pt_c985b0ea78c349bf,112.0700,CALL
954,ase_pt_725a2fc7d4474ae9,109.7300,PUT
955,ase_pt_725a2fc7d4474ae9,105.0000,PUT
956,ase_pt_725a2fc7d4474ae9,105.0000,CALL
957,ase_pt_725a2fc7d4474ae9,109.7300,CALL
958,ase_pt_10e90105a8cd4fd0,112.0700,PUT
959,ase_pt_10e90105a8cd4fd0,106.3700,PUT
960,ase_pt_10e90105a8cd4fd0,106.3700,CALL
961,ase_pt_10e90105a8cd4fd0,112.0700,CALL
962,ase_pt_d742e132255243af,112.0700,PUT
963,ase_pt_d742e132255243af,107.9100,PUT
964,ase_pt_d742e132255243af,107.9100,CALL
965,ase_pt_d742e132255243af,112.0700,CALL
966,ase_pt_630c5bfba91c45a1,100.3700,PUT
967,ase_pt_630c5bfba91c45a1,100.3700,CALL
968,ase_pt_630c5bfba91c45a1,109.7300,PUT
969,ase_pt_630c5bfba91c45a1,109.7300,CALL
970,ase_pt_bb4541f2bdfc46ca,100.3700,CALL
971,ase_pt_bb4541f2bdfc46ca,105.0000,CALL
972,ase_pt_d8dc2fb768cf4d72,100.3700,PUT
973,ase_pt_d8dc2fb768cf4d72,105.0000,PUT
974,ase_pt_2b1cb0acde8a4d2a,99.2900,CALL
975,ase_pt_2b1cb0acde8a4d2a,103.7500,CALL
976,ase_pt_2b1cb0acde8a4d2a,107.9100,CALL
977,ase_pt_98a9900391574b3c,99.2900,PUT
978,ase_pt_98a9900391574b3c,103.7500,PUT
979,ase_pt_98a9900391574b3c,107.9100,PUT
980,ase_pt_df0d1012524347fb,105.0000,PUT
981,ase_pt_df0d1012524347fb,109.7300,PUT
