id,paper_trade_id,asset_type,buy_or_sell,mid,strike,expiration
712,ase_pt_3c3d96cd00fa4b9f,PUT,SHORT,3.6247,100.3700,2026-08-21
715,ase_pt_e2d687d64f954cd6,PUT,SHORT,8.8315,107.9100,2026-08-21
716,ase_pt_e2d687d64f954cd6,CALL,SHORT,0.9215,107.9100,2026-08-21
721,ase_pt_007d3f1af7e84a77,PUT,SHORT,12.4628,112.0700,2026-08-21
724,ase_pt_d9ff3f43e29b426f,CALL,SHORT,1.8561,104.0000,2026-08-21
726,ase_pt_752066dea78b41bf,PUT,SHORT,1.4216,95.0000,2026-08-21
727,ase_pt_752066dea78b41bf,CALL,SHORT,1.5664,105.0000,2026-08-21
730,ase_pt_e99a1c0bac7a44b8,CALL,SHORT,2.5558,102.0000,2026-08-21
732,ase_pt_e99a1c0bac7a44b8,CALL,SHORT,0.9057,108.0000,2026-08-21
735,ase_pt_23c047592c864aa6,CALL,SHORT,3.4301,100.0000,2026-08-21
738,ase_pt_23c047592c864aa6,PUT,SHORT,3.4301,100.0000,2026-08-21
741,ase_pt_5a58675379e94007,PUT,SHORT,0.7278,92.0000,2026-08-21
742,ase_pt_5a58675379e94007,CALL,SHORT,0.9057,108.0000,2026-08-21
745,ase_pt_5a58675379e94007,PUT,SHORT,2.4890,98.0000,2026-08-21
746,ase_pt_5a58675379e94007,CALL,SHORT,2.5558,102.0000,2026-08-21
755,ase_pt_26b9a78175254dcd,CALL,SHORT,1.5664,105.0000,2026-08-21
757,ase_pt_a786e2c48589413f,PUT,SHORT,6.5664,105.0000,2026-08-21
759,ase_pt_ff4857b9ca1e4f31,CALL,SHORT,1.5664,105.0000,2026-08-21
761,ase_pt_07bdcfff5f604dac,CALL,SHORT,3.2547,100.3700,2026-08-21
763,ase_pt_9c6a842c94f74f0c,CALL,SHORT,0.9215,107.9100,2026-08-21
764,ase_pt_a0f182a9ba75429b,CALL,SHORT,1.9345,103.7500,2026-08-21
766,ase_pt_00b9fcf63ec84443,CALL,SHORT,1.2286,106.3700,2026-08-21
769,ase_pt_89e9a7a206094b5d,CALL,SHORT,2.3356,102.5800,2026-08-21
771,ase_pt_9221343a8ff442c1,CALL,SHORT,0.6432,109.7300,2026-08-21
773,ase_pt_2be32f47df1f4199,CALL,SHORT,6.0476,117.4200,2027-07-16
774,ase_pt_3a461d2fa135461e,CALL,SHORT,1.5664,105.0000,2026-08-21
777,ase_pt_8b344752f60546a1,CALL,SHORT,2.1747,107.3800,2026-09-18
779,ase_pt_9b4f4bfe915d486c,PUT,SHORT,6.5664,105.0000,2026-08-21
781,ase_pt_d66365d89f08431d,PUT,SHORT,3.6247,100.3700,2026-08-21
783,ase_pt_36c1bab4acbe416d,PUT,SHORT,8.8315,107.9100,2026-08-21
784,ase_pt_072d99d8825b437b,PUT,SHORT,5.6845,103.7500,2026-08-21
786,ase_pt_13ff268f37fb45d6,PUT,SHORT,7.5986,106.3700,2026-08-21
789,ase_pt_824858ba1134432d,PUT,SHORT,4.9156,102.5800,2026-08-21
791,ase_pt_81456c16dc9141dc,PUT,SHORT,10.3732,109.7300,2026-08-21
793,ase_pt_68dedcd545444fa1,PUT,SHORT,23.4676,117.4200,2027-07-16
794,ase_pt_5dd2701e8ad6448e,PUT,SHORT,6.5664,105.0000,2026-08-21
797,ase_pt_d4b58757814f4b80,PUT,SHORT,9.5547,107.3800,2026-09-18
799,ase_pt_5dc715014dd84a43,CALL,SHORT,1.5664,105.0000,2026-08-21
800,ase_pt_5dc715014dd84a43,PUT,SHORT,5.6845,103.7500,2026-08-21
803,ase_pt_29707c7594b24de3,PUT,SHORT,6.5664,105.0000,2026-08-21
804,ase_pt_29707c7594b24de3,CALL,SHORT,1.9345,103.7500,2026-08-21
806,ase_pt_7f4cbe9e07c348b3,CALL,SHORT,3.2547,100.3700,2026-08-21
808,ase_pt_e0843e5730d14f6a,PUT,SHORT,3.6247,100.3700,2026-08-21
810,ase_pt_24c4ba6f47cb4240,CALL,SHORT,5.0262,97.1000,2026-08-21
812,ase_pt_55f2879c9c234ae8,CALL,SHORT,1.5664,105.0000,2026-08-21
814,ase_pt_7904fd855b78444d,CALL,SHORT,1.5664,105.0000,2026-08-21
816,ase_pt_7904fd855b78444d,PUT,SHORT,6.5664,105.0000,2026-08-21
818,ase_pt_53fd94a5236f4933,CALL,SHORT,3.2547,100.3700,2026-08-21
820,ase_pt_04f4c3ecbe4a4039,CALL,SHORT,3.9381,100.5600,2026-09-18
822,ase_pt_b70d6af2f94d4814,PUT,SHORT,4.4981,100.5600,2026-09-18
825,ase_pt_a36cd5a474524c44,CALL,SHORT,1.5664,105.0000,2026-08-21
827,ase_pt_94869ecb05004e5d,CALL,SHORT,1.5664,105.0000,2026-08-21
829,ase_pt_68eeb4f5c58f48cd,PUT,SHORT,6.5664,105.0000,2026-08-21
831,ase_pt_3fea564c077e49df,CALL,SHORT,2.3356,102.5800,2026-08-21
832,ase_pt_751823b026db4dd0,CALL,SHORT,4.5063,100.7400,2026-09-18
835,ase_pt_34b7749cae3b494d,CALL,SHORT,0.9215,107.9100,2026-08-21
837,ase_pt_34b7749cae3b494d,PUT,SHORT,8.8315,107.9100,2026-08-21
839,ase_pt_6bb95b5aa7244b82,CALL,SHORT,1.5664,105.0000,2026-08-21
841,ase_pt_df9ef3680a77413b,PUT,SHORT,6.5664,105.0000,2026-08-21
843,ase_pt_0fd2fff6f13649d5,CALL,SHORT,2.3356,102.5800,2026-08-21
845,ase_pt_0ec22af1f8694c35,CALL,SHORT,0.9215,107.9100,2026-08-21
847,ase_pt_78bec6a96d964fd6,PUT,SHORT,8.8315,107.9100,2026-08-21
849,ase_pt_f524316759cb4ded,CALL,SHORT,3.2547,100.3700,2026-08-21
851,ase_pt_f524316759cb4ded,PUT,SHORT,3.6247,100.3700,2026-08-21
853,ase_pt_155673414d9c4237,CALL,SHORT,1.5664,105.0000,2026-08-21
862,ase_pt_6380627d787b417b,CALL,SHORT,3.2547,100.3700,2026-08-21
863,ase_pt_6380627d787b417b,PUT,SHORT,3.6247,100.3700,2026-08-21
868,ase_pt_989392eefb9541f2,CALL,SHORT,1.9345,103.7500,2026-08-21
869,ase_pt_989392eefb9541f2,PUT,SHORT,5.6845,103.7500,2026-08-21
870,ase_pt_c15348efbf064e5a,CALL,SHORT,3.2547,100.3700,2026-08-21
872,ase_pt_c15348efbf064e5a,PUT,SHORT,3.6247,100.3700,2026-08-21
875,ase_pt_1efc5e19f4d2470b,CALL,SHORT,0.9215,107.9100,2026-08-21
877,ase_pt_1efc5e19f4d2470b,PUT,SHORT,8.8315,107.9100,2026-08-21
879,ase_pt_83d56a0a0f0f40a3,CALL,SHORT,3.2547,100.3700,2026-08-21
882,ase_pt_7d604ae2b8b84008,PUT,SHORT,3.6247,100.3700,2026-08-21
885,ase_pt_5531bb51b3f046e0,CALL,SHORT,3.2547,100.3700,2026-08-21
886,ase_pt_5531bb51b3f046e0,PUT,SHORT,3.6247,100.3700,2026-08-21
889,ase_pt_bb138449b1884e36,CALL,SHORT,3.2547,100.3700,2026-08-21
892,ase_pt_848e090753ce4b78,PUT,SHORT,3.6247,100.3700,2026-08-21
895,ase_pt_c7352c9de31649d5,CALL,SHORT,3.2547,100.3700,2026-08-21
898,ase_pt_63167d95b92d46a9,CALL,SHORT,2.7741,101.4600,2026-08-21
901,ase_pt_4e005621b9684abd,CALL,SHORT,3.2547,100.3700,2026-08-21
904,ase_pt_03849d666efe4824,CALL,SHORT,3.2547,100.3700,2026-08-21
907,ase_pt_e7742d0825944040,CALL,SHORT,3.2547,100.3700,2026-08-21
910,ase_pt_e7742d0825944040,PUT,SHORT,3.6247,100.3700,2026-08-21
913,ase_pt_8dbc75e418544b88,CALL,SHORT,3.2547,100.3700,2026-08-21
916,ase_pt_c45fec7c13434445,CALL,SHORT,3.2547,100.3700,2026-08-21
919,ase_pt_0e5e83ab54cb4538,PUT,SHORT,6.5664,105.0000,2026-08-21
920,ase_pt_0e5e83ab54cb4538,CALL,SHORT,1.5664,105.0000,2026-08-21
923,ase_pt_ff3f24f24b8e45f4,PUT,SHORT,5.6845,103.7500,2026-08-21
924,ase_pt_ff3f24f24b8e45f4,CALL,SHORT,1.9345,103.7500,2026-08-21
927,ase_pt_762319e20bcf4980,PUT,SHORT,8.8315,107.9100,2026-08-21
928,ase_pt_762319e20bcf4980,CALL,SHORT,0.9215,107.9100,2026-08-21
930,ase_pt_c5e54d1c2fad41cc,PUT,SHORT,10.3732,109.7300,2026-08-21
933,ase_pt_c5e54d1c2fad41cc,CALL,SHORT,0.6432,109.7300,2026-08-21
935,ase_pt_bfcfa9b74a7841ec,PUT,SHORT,7.5986,106.3700,2026-08-21
936,ase_pt_bfcfa9b74a7841ec,CALL,SHORT,1.5664,105.0000,2026-08-21
939,ase_pt_6902ab81fd5c473c,PUT,SHORT,8.8315,107.9100,2026-08-21
940,ase_pt_6902ab81fd5c473c,CALL,SHORT,1.9345,103.7500,2026-08-21
943,ase_pt_1ec92c1858a942b5,PUT,SHORT,7.5986,106.3700,2026-08-21
944,ase_pt_1ec92c1858a942b5,CALL,SHORT,1.2286,106.3700,2026-08-21
947,ase_pt_1ec92c1858a942b5,PUT,SHORT,4.9156,102.5800,2026-08-21
948,ase_pt_1ec92c1858a942b5,CALL,SHORT,2.3356,102.5800,2026-08-21
951,ase_pt_c985b0ea78c349bf,PUT,SHORT,5.6845,103.7500,2026-08-21
952,ase_pt_c985b0ea78c349bf,CALL,SHORT,1.2286,106.3700,2026-08-21
955,ase_pt_725a2fc7d4474ae9,PUT,SHORT,6.5664,105.0000,2026-08-21
956,ase_pt_725a2fc7d4474ae9,CALL,SHORT,1.5664,105.0000,2026-08-21
959,ase_pt_10e90105a8cd4fd0,PUT,SHORT,7.5986,106.3700,2026-08-21
960,ase_pt_10e90105a8cd4fd0,CALL,SHORT,1.2286,106.3700,2026-08-21
963,ase_pt_d742e132255243af,PUT,SHORT,8.8315,107.9100,2026-08-21
964,ase_pt_d742e132255243af,CALL,SHORT,0.9215,107.9100,2026-08-21
966,ase_pt_630c5bfba91c45a1,PUT,SHORT,3.6247,100.3700,2026-08-21
967,ase_pt_630c5bfba91c45a1,CALL,SHORT,3.2547,100.3700,2026-08-21
970,ase_pt_bb4541f2bdfc46ca,CALL,SHORT,3.2547,100.3700,2026-08-21
972,ase_pt_d8dc2fb768cf4d72,PUT,SHORT,3.6247,100.3700,2026-08-21
975,ase_pt_2b1cb0acde8a4d2a,CALL,SHORT,1.9345,103.7500,2026-08-21
978,ase_pt_98a9900391574b3c,PUT,SHORT,5.6845,103.7500,2026-08-21
980,ase_pt_df0d1012524347fb,PUT,SHORT,6.5664,105.0000,2026-08-21
982,ase_pt_df0d1012524347fb,CALL,SHORT,1.5664,105.0000,2026-08-21
985,ase_pt_963783dd4e834ad5,CALL,SHORT,3.2547,100.3700,2026-08-21
986,ase_pt_963783dd4e834ad5,PUT,SHORT,3.6247,100.3700,2026-08-21
988,ase_pt_3f620ebb349a4df9,CALL,SHORT,0.9215,107.9100,2026-08-21
991,ase_pt_3f620ebb349a4df9,PUT,SHORT,8.8315,107.9100,2026-08-21
993,ase_pt_bf9746964617425a,PUT,SHORT,15.7942,115.6200,2026-08-21
995,ase_pt_305c8be299544ad0,PUT,SHORT,15.7942,115.6200,2026-08-21
997,ase_pt_dea8aa2dc202496f,CALL,SHORT,1.5664,105.0000,2026-08-21
998,ase_pt_dea8aa2dc202496f,PUT,SHORT,6.5664,105.0000,2026-08-21
1000,ase_pt_f3afc3f4ede84b03,CALL,SHORT,1.9345,103.7500,2026-08-21
1001,ase_pt_f3afc3f4ede84b03,PUT,SHORT,5.6845,103.7500,2026-08-21
1007,ase_pt_c8bf85c6ede2488b,CALL,SHORT,3.2547,100.3700,2026-08-21
1013,ase_pt_f352a5bb0a3845c7,CALL,SHORT,3.2547,100.3700,2026-08-21
1016,ase_pt_496875cb2f7d476e,PUT,SHORT,7.5986,106.3700,2026-08-21
1017,ase_pt_496875cb2f7d476e,CALL,SHORT,1.2286,106.3700,2026-08-21
1020,ase_pt_d8d2ea56d692462f,CALL,SHORT,3.2547,100.3700,2026-08-21
1022,ase_pt_bed69d2bf32e4b21,PUT,SHORT,6.5664,105.0000,2026-08-21
1023,ase_pt_bed69d2bf32e4b21,CALL,SHORT,1.5664,105.0000,2026-08-21
1026,ase_pt_ea93f5edcbd049a6,CALL,SHORT,1.5664,105.0000,2026-08-21
1028,ase_pt_16cf6d806ea34cdc,CALL,SHORT,3.2547,100.3700,2026-08-21
1031,ase_pt_d3b5f2da35984057,CALL,SHORT,3.2547,100.3700,2026-08-21
1032,ase_pt_d3b5f2da35984057,PUT,SHORT,3.6247,100.3700,2026-08-21
1035,ase_pt_8d400ce6441c4402,PUT,SHORT,8.8315,107.9100,2026-08-21
1036,ase_pt_8d400ce6441c4402,CALL,SHORT,0.9215,107.9100,2026-08-21
1041,ase_pt_e7d78e583530476c,PUT,SHORT,12.4628,112.0700,2026-08-21
1044,ase_pt_08179cf977334df3,CALL,SHORT,1.8561,104.0000,2026-08-21
1046,ase_pt_8b9f1e603d544491,PUT,SHORT,1.4216,95.0000,2026-08-21
1047,ase_pt_8b9f1e603d544491,CALL,SHORT,1.5664,105.0000,2026-08-21
1050,ase_pt_0c9b4327f85a4179,CALL,SHORT,2.5558,102.0000,2026-08-21
1052,ase_pt_0c9b4327f85a4179,CALL,SHORT,0.9057,108.0000,2026-08-21
1055,ase_pt_b217288663e64abf,CALL,SHORT,3.4301,100.0000,2026-08-21
1058,ase_pt_b217288663e64abf,PUT,SHORT,3.4301,100.0000,2026-08-21
1061,ase_pt_eacf187fc03e42a8,PUT,SHORT,0.7278,92.0000,2026-08-21
1062,ase_pt_eacf187fc03e42a8,CALL,SHORT,0.9057,108.0000,2026-08-21
1065,ase_pt_eacf187fc03e42a8,PUT,SHORT,2.4890,98.0000,2026-08-21
1066,ase_pt_eacf187fc03e42a8,CALL,SHORT,2.5558,102.0000,2026-08-21
1075,ase_pt_baad41bd56d44e0e,CALL,SHORT,1.5664,105.0000,2026-08-21
1077,ase_pt_8b3c4ae687964a70,PUT,SHORT,6.5664,105.0000,2026-08-21
1079,ase_pt_cf555e7bab05428c,CALL,SHORT,1.5664,105.0000,2026-08-21
1081,ase_pt_341ee9bd107947a6,CALL,SHORT,3.2547,100.3700,2026-08-21
1083,ase_pt_48e071537e064f17,CALL,SHORT,0.9215,107.9100,2026-08-21
1084,ase_pt_774ec411f0664b5e,CALL,SHORT,1.9345,103.7500,2026-08-21
1086,ase_pt_9ce40b1112c2482f,CALL,SHORT,1.2286,106.3700,2026-08-21
1089,ase_pt_c6a51fd7f76347fe,CALL,SHORT,2.3356,102.5800,2026-08-21
1091,ase_pt_f5dd6dc35bb846d9,CALL,SHORT,0.6432,109.7300,2026-08-21
1093,ase_pt_a1fcb5049d0f413b,CALL,SHORT,6.0476,117.4200,2027-07-16
1094,ase_pt_8f481826e0ff4f9b,CALL,SHORT,1.5664,105.0000,2026-08-21
1097,ase_pt_364e2c86c1d6469d,CALL,SHORT,2.1747,107.3800,2026-09-18
1099,ase_pt_5451fd35cf2d40c9,PUT,SHORT,6.5664,105.0000,2026-08-21
1101,ase_pt_304246ad516046d6,PUT,SHORT,3.6247,100.3700,2026-08-21
1103,ase_pt_63b79671045a4aa2,PUT,SHORT,8.8315,107.9100,2026-08-21
1104,ase_pt_44cb1b0418044113,PUT,SHORT,5.6845,103.7500,2026-08-21
1106,ase_pt_4ef17b0e1c6546f6,PUT,SHORT,7.5986,106.3700,2026-08-21
1109,ase_pt_bcbabed4ff834d64,PUT,SHORT,4.9156,102.5800,2026-08-21
1111,ase_pt_0a828b9ce657480c,PUT,SHORT,10.3732,109.7300,2026-08-21
1113,ase_pt_7c1b674006aa4427,PUT,SHORT,23.4676,117.4200,2027-07-16
1114,ase_pt_80b9c058175a4c61,PUT,SHORT,6.5664,105.0000,2026-08-21
1117,ase_pt_e3723739cd9c4db8,PUT,SHORT,9.5547,107.3800,2026-09-18
1119,ase_pt_dcf739fea6c346c2,CALL,SHORT,1.5664,105.0000,2026-08-21
1120,ase_pt_dcf739fea6c346c2,PUT,SHORT,5.6845,103.7500,2026-08-21
1123,ase_pt_297066db97404b77,PUT,SHORT,6.5664,105.0000,2026-08-21
1124,ase_pt_297066db97404b77,CALL,SHORT,1.9345,103.7500,2026-08-21
1126,ase_pt_ffc319cbdcb547bd,CALL,SHORT,3.2547,100.3700,2026-08-21
1128,ase_pt_b56a1c5009bc48ba,PUT,SHORT,3.6247,100.3700,2026-08-21
1130,ase_pt_c22a27dc84f148ae,CALL,SHORT,5.0262,97.1000,2026-08-21
1132,ase_pt_b62d17470e3d4853,CALL,SHORT,1.5664,105.0000,2026-08-21
1134,ase_pt_1acdccfce30940ea,CALL,SHORT,1.5664,105.0000,2026-08-21
1136,ase_pt_1acdccfce30940ea,PUT,SHORT,6.5664,105.0000,2026-08-21
1138,ase_pt_3e339a7a3cdc4e44,CALL,SHORT,3.2547,100.3700,2026-08-21
1140,ase_pt_f663d57759104da1,CALL,SHORT,3.9381,100.5600,2026-09-18
1142,ase_pt_8bb5c04c7e374521,PUT,SHORT,4.4981,100.5600,2026-09-18
1145,ase_pt_14bbea05d32a4a64,CALL,SHORT,1.5664,105.0000,2026-08-21
1147,ase_pt_e9c5adc89a694700,CALL,SHORT,1.5664,105.0000,2026-08-21
1149,ase_pt_2e78f09475d34b9c,PUT,SHORT,6.5664,105.0000,2026-08-21
1151,ase_pt_7321ce7d9a704a8b,CALL,SHORT,2.3356,102.5800,2026-08-21
1152,ase_pt_5e8f0d60fbd54fb2,CALL,SHORT,4.5063,100.7400,2026-09-18
1155,ase_pt_3ba61bac1a2f4d53,CALL,SHORT,0.9215,107.9100,2026-08-21
1157,ase_pt_3ba61bac1a2f4d53,PUT,SHORT,8.8315,107.9100,2026-08-21
1159,ase_pt_16c1472721674c76,CALL,SHORT,1.5664,105.0000,2026-08-21
1161,ase_pt_a56d6cd8ff234e19,PUT,SHORT,6.5664,105.0000,2026-08-21
1163,ase_pt_0f75b5e82d514193,CALL,SHORT,2.3356,102.5800,2026-08-21
1165,ase_pt_937155f971934804,CALL,SHORT,0.9215,107.9100,2026-08-21
1167,ase_pt_b73e0508eca949e8,PUT,SHORT,8.8315,107.9100,2026-08-21
1169,ase_pt_532c902bfb4748ee,CALL,SHORT,3.2547,100.3700,2026-08-21
1171,ase_pt_532c902bfb4748ee,PUT,SHORT,3.6247,100.3700,2026-08-21
1173,ase_pt_de9a1dd6531e46d8,CALL,SHORT,1.5664,105.0000,2026-08-21
1182,ase_pt_2b871389c3f94b23,CALL,SHORT,3.2547,100.3700,2026-08-21
1183,ase_pt_2b871389c3f94b23,PUT,SHORT,3.6247,100.3700,2026-08-21
1188,ase_pt_256ccb2dec9a44b2,CALL,SHORT,1.9345,103.7500,2026-08-21
1189,ase_pt_256ccb2dec9a44b2,PUT,SHORT,5.6845,103.7500,2026-08-21
1190,ase_pt_90fdbdd9ef814faa,CALL,SHORT,3.2547,100.3700,2026-08-21
1192,ase_pt_90fdbdd9ef814faa,PUT,SHORT,3.6247,100.3700,2026-08-21
1195,ase_pt_c1cb14c33f0a40db,CALL,SHORT,0.9215,107.9100,2026-08-21
1197,ase_pt_c1cb14c33f0a40db,PUT,SHORT,8.8315,107.9100,2026-08-21
1199,ase_pt_2f51cdd5a4bc4ffd,CALL,SHORT,3.2547,100.3700,2026-08-21
1202,ase_pt_9685e32cd4cc4f00,PUT,SHORT,3.6247,100.3700,2026-08-21
1205,ase_pt_7c3ef7e616e149da,CALL,SHORT,3.2547,100.3700,2026-08-21
1206,ase_pt_7c3ef7e616e149da,PUT,SHORT,3.6247,100.3700,2026-08-21
1209,ase_pt_ae12830c35754db8,CALL,SHORT,3.2547,100.3700,2026-08-21
1212,ase_pt_7de3ce6fbc8845a0,PUT,SHORT,3.6247,100.3700,2026-08-21
1215,ase_pt_335da21099bf469e,CALL,SHORT,3.2547,100.3700,2026-08-21
1218,ase_pt_02d0d9913754443c,CALL,SHORT,2.7741,101.4600,2026-08-21
1221,ase_pt_c6e58215b6bc4846,CALL,SHORT,3.2547,100.3700,2026-08-21
1224,ase_pt_e56739d70d014172,CALL,SHORT,3.2547,100.3700,2026-08-21
1227,ase_pt_d98382cd2b4f4c2d,CALL,SHORT,3.2547,100.3700,2026-08-21
1230,ase_pt_d98382cd2b4f4c2d,PUT,SHORT,3.6247,100.3700,2026-08-21
1233,ase_pt_559d9e7244b542ea,CALL,SHORT,3.2547,100.3700,2026-08-21
1236,ase_pt_bf3cd83403654aef,CALL,SHORT,3.2547,100.3700,2026-08-21
1239,ase_pt_f22691ef3d444fab,PUT,SHORT,6.5664,105.0000,2026-08-21
1240,ase_pt_f22691ef3d444fab,CALL,SHORT,1.5664,105.0000,2026-08-21
1243,ase_pt_cc496e3791394bdd,PUT,SHORT,5.6845,103.7500,2026-08-21
1244,ase_pt_cc496e3791394bdd,CALL,SHORT,1.9345,103.7500,2026-08-21
1247,ase_pt_64f79423f4d24f3e,PUT,SHORT,8.8315,107.9100,2026-08-21
1248,ase_pt_64f79423f4d24f3e,CALL,SHORT,0.9215,107.9100,2026-08-21
1250,ase_pt_24bc62692c964244,PUT,SHORT,10.3732,109.7300,2026-08-21
1253,ase_pt_24bc62692c964244,CALL,SHORT,0.6432,109.7300,2026-08-21
1255,ase_pt_3bcc9c0b31ff49f3,PUT,SHORT,7.5986,106.3700,2026-08-21
1256,ase_pt_3bcc9c0b31ff49f3,CALL,SHORT,1.5664,105.0000,2026-08-21
1259,ase_pt_e78a52d34182482d,PUT,SHORT,8.8315,107.9100,2026-08-21
1260,ase_pt_e78a52d34182482d,CALL,SHORT,1.9345,103.7500,2026-08-21
1263,ase_pt_70ff8734f7804dad,PUT,SHORT,7.5986,106.3700,2026-08-21
1264,ase_pt_70ff8734f7804dad,CALL,SHORT,1.2286,106.3700,2026-08-21
1267,ase_pt_70ff8734f7804dad,PUT,SHORT,4.9156,102.5800,2026-08-21
1268,ase_pt_70ff8734f7804dad,CALL,SHORT,2.3356,102.5800,2026-08-21
1271,ase_pt_6a6f8dd6d8d04180,PUT,SHORT,5.6845,103.7500,2026-08-21
1272,ase_pt_6a6f8dd6d8d04180,CALL,SHORT,1.2286,106.3700,2026-08-21
1275,ase_pt_52d55444d36747a0,PUT,SHORT,6.5664,105.0000,2026-08-21
1276,ase_pt_52d55444d36747a0,CALL,SHORT,1.5664,105.0000,2026-08-21
1279,ase_pt_d63b61e91c314a4f,PUT,SHORT,7.5986,106.3700,2026-08-21
1280,ase_pt_d63b61e91c314a4f,CALL,SHORT,1.2286,106.3700,2026-08-21
1283,ase_pt_4ed0eedc2d0047dd,PUT,SHORT,8.8315,107.9100,2026-08-21
1284,ase_pt_4ed0eedc2d0047dd,CALL,SHORT,0.9215,107.9100,2026-08-21
1286,ase_pt_00ab5dd704f449f7,PUT,SHORT,3.6247,100.3700,2026-08-21
1287,ase_pt_00ab5dd704f449f7,CALL,SHORT,3.2547,100.3700,2026-08-21
1290,ase_pt_fff14c0d833a43a4,CALL,SHORT,3.2547,100.3700,2026-08-21
1292,ase_pt_6eecd7dc53e44088,PUT,SHORT,3.6247,100.3700,2026-08-21
1295,ase_pt_5df56406e676421f,CALL,SHORT,1.9345,103.7500,2026-08-21
1298,ase_pt_5b1ade8a47a2427c,PUT,SHORT,5.6845,103.7500,2026-08-21
1300,ase_pt_4a42f6e79939477c,PUT,SHORT,6.5664,105.0000,2026-08-21
1302,ase_pt_4a42f6e79939477c,CALL,SHORT,1.5664,105.0000,2026-08-21
1305,ase_pt_5208c296a9d047a4,CALL,SHORT,3.2547,100.3700,2026-08-21
1306,ase_pt_5208c296a9d047a4,PUT,SHORT,3.6247,100.3700,2026-08-21
1308,ase_pt_c90f2d4483524cf3,CALL,SHORT,0.9215,107.9100,2026-08-21
1311,ase_pt_c90f2d4483524cf3,PUT,SHORT,8.8315,107.9100,2026-08-21
1313,ase_pt_43c4c77038f3406c,PUT,SHORT,15.7942,115.6200,2026-08-21
1315,ase_pt_40bdf8a07f154dda,PUT,SHORT,15.7942,115.6200,2026-08-21
1317,ase_pt_8d272733b82b486a,CALL,SHORT,1.5664,105.0000,2026-08-21
1318,ase_pt_8d272733b82b486a,PUT,SHORT,6.5664,105.0000,2026-08-21
1320,ase_pt_24e97ff0df5b4982,CALL,SHORT,1.9345,103.7500,2026-08-21
1321,ase_pt_24e97ff0df5b4982,PUT,SHORT,5.6845,103.7500,2026-08-21
1327,ase_pt_d339d8eab1824973,CALL,SHORT,3.2547,100.3700,2026-08-21
1333,ase_pt_5ad3da4131714e30,CALL,SHORT,3.2547,100.3700,2026-08-21
1336,ase_pt_c5be21acb3394fec,PUT,SHORT,7.5986,106.3700,2026-08-21
1337,ase_pt_c5be21acb3394fec,CALL,SHORT,1.2286,106.3700,2026-08-21
1340,ase_pt_420f5395718a4e36,CALL,SHORT,3.2547,100.3700,2026-08-21
1342,ase_pt_241e62fb9dec48f7,PUT,SHORT,6.5664,105.0000,2026-08-21
1343,ase_pt_241e62fb9dec48f7,CALL,SHORT,1.5664,105.0000,2026-08-21
1346,ase_pt_d6ed352fe4334e51,CALL,SHORT,1.5664,105.0000,2026-08-21
1348,ase_pt_687d43cfbe23447f,CALL,SHORT,3.2547,100.3700,2026-08-21
1351,ase_pt_1dfa879e84f34a36,CALL,SHORT,3.2547,100.3700,2026-08-21
1352,ase_pt_1dfa879e84f34a36,PUT,SHORT,3.6247,100.3700,2026-08-21
1355,ase_pt_6a0fee0e6c994c43,PUT,SHORT,8.8315,107.9100,2026-08-21
1356,ase_pt_6a0fee0e6c994c43,CALL,SHORT,0.9215,107.9100,2026-08-21
1361,ase_pt_a81db8b53b0a4269,PUT,SHORT,12.4628,112.0700,2026-08-21
1364,ase_pt_e2544b55d07e46a3,CALL,SHORT,1.8561,104.0000,2026-08-21
1366,ase_pt_01eead446acc456b,PUT,SHORT,1.4216,95.0000,2026-08-21
1367,ase_pt_01eead446acc456b,CALL,SHORT,1.5664,105.0000,2026-08-21
1370,ase_pt_43b493247bb548cc,CALL,SHORT,2.5558,102.0000,2026-08-21
1372,ase_pt_43b493247bb548cc,CALL,SHORT,0.9057,108.0000,2026-08-21
1375,ase_pt_eb98d0776e8e4c2b,CALL,SHORT,3.4301,100.0000,2026-08-21
1378,ase_pt_eb98d0776e8e4c2b,PUT,SHORT,3.4301,100.0000,2026-08-21
1381,ase_pt_e2570da6158e4bf8,PUT,SHORT,0.7278,92.0000,2026-08-21
1382,ase_pt_e2570da6158e4bf8,CALL,SHORT,0.9057,108.0000,2026-08-21
1385,ase_pt_e2570da6158e4bf8,PUT,SHORT,2.4890,98.0000,2026-08-21
1386,ase_pt_e2570da6158e4bf8,CALL,SHORT,2.5558,102.0000,2026-08-21
1398,ase_pt_e2f99181fe884443,CALL,SHORT,1.5664,105.0000,2026-08-21
1400,ase_pt_f7783f7e02854358,PUT,SHORT,6.5664,105.0000,2026-08-21
1402,ase_pt_7179b9b59f2946e7,CALL,SHORT,1.5664,105.0000,2026-08-21
1404,ase_pt_5838a244a64d48a7,CALL,SHORT,3.2547,100.3700,2026-08-21
1406,ase_pt_4eee96fe9fd74603,CALL,SHORT,0.9215,107.9100,2026-08-21
1407,ase_pt_938199d6acd74eb5,CALL,SHORT,1.9345,103.7500,2026-08-21
1409,ase_pt_6c0852ff34cc4914,CALL,SHORT,1.2286,106.3700,2026-08-21
1412,ase_pt_e549a8e66b504915,CALL,SHORT,2.3356,102.5800,2026-08-21
1414,ase_pt_5b867797cbbb4df8,CALL,SHORT,0.6432,109.7300,2026-08-21
