id,paper_trade_id,asset_type,buy_or_sell,mid,strike,expiration,ratio,delta
277,ase_pt_48205beec76749a1,CALL,LONG,2.3356,102.5800,2026-08-21,1,0.4000
278,ase_pt_0dd0cca698e3471b,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
279,ase_pt_0dd0cca698e3471b,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
280,ase_pt_0dd0cca698e3471b,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
281,ase_pt_0dd0cca698e3471b,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
282,ase_pt_32be02a6f8b348be,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
283,ase_pt_32be02a6f8b348be,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
284,ase_pt_32be02a6f8b348be,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
285,ase_pt_32be02a6f8b348be,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
286,ase_pt_2af95b3f1e834dbb,PUT,LONG,13.5617,113.2600,2026-08-21,1,-0.0800
287,ase_pt_2af95b3f1e834dbb,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
288,ase_pt_2af95b3f1e834dbb,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
289,ase_pt_2af95b3f1e834dbb,CALL,LONG,0.3017,113.2600,2026-08-21,1,0.0800
290,ase_pt_24d5f67c97a24cf4,PUT,SHORT,10.3732,109.7300,2026-08-21,1,-0.1500
291,ase_pt_24d5f67c97a24cf4,PUT,LONG,6.5664,105.0000,2026-08-21,1,-0.3000
292,ase_pt_24d5f67c97a24cf4,CALL,LONG,1.5664,105.0000,2026-08-21,1,0.3000
293,ase_pt_24d5f67c97a24cf4,CALL,SHORT,0.6432,109.7300,2026-08-21,1,0.1500
294,ase_pt_651c3abf1f1f4b08,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
295,ase_pt_651c3abf1f1f4b08,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
296,ase_pt_651c3abf1f1f4b08,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
297,ase_pt_651c3abf1f1f4b08,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
298,ase_pt_e8ac703556ed4ca8,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
299,ase_pt_e8ac703556ed4ca8,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
300,ase_pt_e8ac703556ed4ca8,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
301,ase_pt_e8ac703556ed4ca8,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
302,ase_pt_5b48b5fc0a3f40de,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
303,ase_pt_5b48b5fc0a3f40de,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
304,ase_pt_5b48b5fc0a3f40de,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
305,ase_pt_5b48b5fc0a3f40de,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
306,ase_pt_5b48b5fc0a3f40de,PUT,LONG,6.5664,105.0000,2026-08-21,1,-0.3000
307,ase_pt_5b48b5fc0a3f40de,PUT,SHORT,4.9156,102.5800,2026-08-21,1,-0.4000
308,ase_pt_5b48b5fc0a3f40de,CALL,SHORT,2.3356,102.5800,2026-08-21,1,0.4000
309,ase_pt_5b48b5fc0a3f40de,CALL,LONG,1.5664,105.0000,2026-08-21,1,0.3000
310,ase_pt_41fa6adf243d4784,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
311,ase_pt_41fa6adf243d4784,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
312,ase_pt_41fa6adf243d4784,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
313,ase_pt_41fa6adf243d4784,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
314,ase_pt_033247baa7c14f4a,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
315,ase_pt_033247baa7c14f4a,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
316,ase_pt_033247baa7c14f4a,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
317,ase_pt_033247baa7c14f4a,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
318,ase_pt_0c5895db0d4c4a51,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
319,ase_pt_0c5895db0d4c4a51,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
320,ase_pt_0c5895db0d4c4a51,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
321,ase_pt_0c5895db0d4c4a51,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
322,ase_pt_2a71b6dad9324f42,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
323,ase_pt_2a71b6dad9324f42,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
324,ase_pt_2a71b6dad9324f42,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
325,ase_pt_2a71b6dad9324f42,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
326,ase_pt_64cba35090f74aaf,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
327,ase_pt_64cba35090f74aaf,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
328,ase_pt_64cba35090f74aaf,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
329,ase_pt_64cba35090f74aaf,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
330,ase_pt_e79f6d8cdfbc417d,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
331,ase_pt_e79f6d8cdfbc417d,CALL,LONG,1.5664,105.0000,2026-08-21,2,0.3000
332,ase_pt_662b1d2e3f3b4a8c,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
333,ase_pt_662b1d2e3f3b4a8c,PUT,LONG,6.5664,105.0000,2026-08-21,2,-0.3000
334,ase_pt_e2c2f6a10bdb4b99,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
335,ase_pt_e2c2f6a10bdb4b99,CALL,SHORT,1.9345,103.7500,2026-08-21,2,0.3500
336,ase_pt_e2c2f6a10bdb4b99,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
337,ase_pt_7c43d64b976b406e,PUT,LONG,3.0747,99.2900,2026-08-21,1,-0.5500
338,ase_pt_7c43d64b976b406e,PUT,SHORT,5.6845,103.7500,2026-08-21,2,-0.3500
339,ase_pt_7c43d64b976b406e,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
340,ase_pt_f8dc673d2e074d35,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
341,ase_pt_f8dc673d2e074d35,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
342,ase_pt_f8dc673d2e074d35,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
343,ase_pt_f8dc673d2e074d35,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
344,ase_pt_a1c8e3c5b81941d4,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
345,ase_pt_a1c8e3c5b81941d4,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
346,ase_pt_a1c8e3c5b81941d4,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
347,ase_pt_a1c8e3c5b81941d4,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
348,ase_pt_fb84854ccb4f40ab,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
349,ase_pt_fb84854ccb4f40ab,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
350,ase_pt_fb84854ccb4f40ab,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
351,ase_pt_fb84854ccb4f40ab,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
352,ase_pt_fe02671f0c3b4c14,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
353,ase_pt_fe02671f0c3b4c14,PUT,SHORT,15.7942,115.6200,2026-08-21,1,-0.0500
354,ase_pt_76488e2737934974,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
355,ase_pt_76488e2737934974,PUT,SHORT,15.7942,115.6200,2026-08-21,1,-0.0500
356,ase_pt_52a1199441b842c2,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
357,ase_pt_52a1199441b842c2,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
358,ase_pt_52a1199441b842c2,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
359,ase_pt_52a1199441b842c2,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
360,ase_pt_3d55b52d40e74304,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
361,ase_pt_3d55b52d40e74304,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
362,ase_pt_3d55b52d40e74304,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
363,ase_pt_3d55b52d40e74304,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
364,ase_pt_aaac37a07a91407d,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
365,ase_pt_aaac37a07a91407d,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
366,ase_pt_7da7c3b4e64846b4,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
367,ase_pt_7da7c3b4e64846b4,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
368,ase_pt_0f937b112584409c,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
369,ase_pt_0f937b112584409c,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
370,ase_pt_1170d8dc89b04e2d,CALL,LONG,1.2286,106.3700,2026-08-21,1,0.2500
371,ase_pt_1170d8dc89b04e2d,PUT,LONG,7.5986,106.3700,2026-08-21,1,-0.2500
372,ase_pt_93a3a93c4f9f4e12,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
373,ase_pt_93a3a93c4f9f4e12,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
374,ase_pt_93a3a93c4f9f4e12,CALL,LONG,2.3356,102.5800,2026-08-21,1,0.4000
375,ase_pt_e42209c2003d4359,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
376,ase_pt_e42209c2003d4359,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
377,ase_pt_e42209c2003d4359,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
378,ase_pt_e42209c2003d4359,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
379,ase_pt_57dc0fe985a24f4f,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
380,ase_pt_57dc0fe985a24f4f,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
381,ase_pt_e0a6c5ea0c7841ed,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
382,ase_pt_e0a6c5ea0c7841ed,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
383,ase_pt_e0a6c5ea0c7841ed,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
384,ase_pt_e0a6c5ea0c7841ed,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
385,ase_pt_d2435f0b6b9843e7,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
386,ase_pt_d2435f0b6b9843e7,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
387,ase_pt_02fefa8de1fa4313,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
388,ase_pt_02fefa8de1fa4313,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
389,ase_pt_02fefa8de1fa4313,CALL,LONG,2.7741,101.4600,2026-08-21,1,0.4500
390,ase_pt_9aa23c0340c74068,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
391,ase_pt_9aa23c0340c74068,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
392,ase_pt_9aa23c0340c74068,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
393,ase_pt_9aa23c0340c74068,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
394,ase_pt_6eeb91756b384821,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
395,ase_pt_6eeb91756b384821,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
396,ase_pt_6eeb91756b384821,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
397,ase_pt_6eeb91756b384821,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
398,ase_pt_f756f793419d420f,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
399,ase_pt_f756f793419d420f,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
400,ase_pt_931dd6df28c1477d,PUT,LONG,6.5664,105.0000,2026-08-21,1,-0.3000
401,ase_pt_931dd6df28c1477d,PUT,SHORT,12.4628,112.0700,2026-08-21,1,-0.1000
402,ase_pt_4d0273c3681a4f01,CALL,LONG,1.0929,105.0000,2026-08-07,1,0.4000
403,ase_pt_e2ba930eaa534393,CALL,LONG,4.4890,98.0000,2026-08-21,1,0.5800
404,ase_pt_e2ba930eaa534393,CALL,SHORT,1.8561,104.0000,2026-08-21,1,0.3800
405,ase_pt_40462d8d32c14ee9,PUT,LONG,0.5665,91.0000,2026-08-21,1,-0.1500
406,ase_pt_40462d8d32c14ee9,PUT,SHORT,1.4216,95.0000,2026-08-21,1,-0.2800
407,ase_pt_40462d8d32c14ee9,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.2800
408,ase_pt_40462d8d32c14ee9,CALL,LONG,0.7449,109.0000,2026-08-21,1,0.1500
409,ase_pt_bbd9a12dae4b4160,CALL,LONG,5.0882,97.0000,2026-08-21,1,0.6000
410,ase_pt_bbd9a12dae4b4160,CALL,SHORT,2.5558,102.0000,2026-08-21,1,0.4500
411,ase_pt_bbd9a12dae4b4160,CALL,LONG,2.1851,103.0000,2026-08-21,1,0.4200
412,ase_pt_bbd9a12dae4b4160,CALL,SHORT,0.9057,108.0000,2026-08-21,1,0.1800
413,ase_pt_bbd9a12dae4b4160,PUT,LONG,3.4301,100.0000,2026-08-21,1,-0.5000
414,ase_pt_274b14eb2f984158,CALL,LONG,5.7329,96.0000,2026-08-21,1,0.6300
415,ase_pt_274b14eb2f984158,CALL,SHORT,3.4301,100.0000,2026-08-21,2,0.5000
416,ase_pt_274b14eb2f984158,CALL,LONG,1.8561,104.0000,2026-08-21,1,0.3800
417,ase_pt_274b14eb2f984158,PUT,LONG,5.8561,104.0000,2026-08-21,1,-0.6200
418,ase_pt_274b14eb2f984158,PUT,SHORT,3.4301,100.0000,2026-08-21,2,-0.5000
419,ase_pt_274b14eb2f984158,PUT,LONG,1.7329,96.0000,2026-08-21,1,-0.3700
420,ase_pt_e4fbd56c2fba44d5,PUT,LONG,0.1781,87.0000,2026-08-21,1,-0.0900
421,ase_pt_e4fbd56c2fba44d5,PUT,SHORT,0.7278,92.0000,2026-08-21,1,-0.1800
422,ase_pt_e4fbd56c2fba44d5,CALL,SHORT,0.9057,108.0000,2026-08-21,1,0.1800
423,ase_pt_e4fbd56c2fba44d5,CALL,LONG,0.3198,113.0000,2026-08-21,1,0.1000
424,ase_pt_e4fbd56c2fba44d5,PUT,LONG,0.9219,93.0000,2026-08-21,1,-0.2000
425,ase_pt_e4fbd56c2fba44d5,PUT,SHORT,2.4890,98.0000,2026-08-21,1,-0.4200
426,ase_pt_e4fbd56c2fba44d5,CALL,SHORT,2.5558,102.0000,2026-08-21,1,0.4500
427,ase_pt_e4fbd56c2fba44d5,CALL,LONG,1.0942,107.0000,2026-08-21,1,0.2200
428,ase_pt_b4fa0790417d42e0,CALL,LONG,2.3356,102.5800,2026-08-21,1,0.4000
429,ase_pt_9089a990edab441c,PUT,LONG,4.9156,102.5800,2026-08-21,1,-0.4000
430,ase_pt_a9753a5b1a1b4f5e,CALL,LONG,17.3751,89.3800,2027-07-16,1,0.7000
431,ase_pt_6b35e0a20e884b30,PUT,LONG,6.7551,89.3800,2027-07-16,1,-0.7000
432,ase_pt_e5ccc8f977734766,CALL,LONG,7.6404,93.3600,2026-08-21,1,0.8000
433,ase_pt_f8bf64f3692e4ea8,PUT,LONG,1.0004,93.3600,2026-08-21,1,-0.8000
434,ase_pt_3b1a8014c6fc4dd2,CALL,LONG,17.3751,89.3800,2027-07-16,1,0.7000
435,ase_pt_3b1a8014c6fc4dd2,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
436,ase_pt_3847e37dbe01457c,PUT,LONG,6.7551,89.3800,2027-07-16,1,-0.7000
437,ase_pt_3847e37dbe01457c,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
438,ase_pt_bc60609866cf4c0f,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
439,ase_pt_bc60609866cf4c0f,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
440,ase_pt_161362eb9c554659,CALL,LONG,5.0262,97.1000,2026-08-21,1,0.6500
441,ase_pt_161362eb9c554659,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
442,ase_pt_cbd5bf81793446d7,CALL,LONG,1.9345,103.7500,2026-08-21,1,0.3500
443,ase_pt_cbd5bf81793446d7,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
444,ase_pt_e8d8f110ca2e46ea,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
445,ase_pt_e8d8f110ca2e46ea,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
446,ase_pt_5e49d8edae1c4bb5,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
447,ase_pt_5e49d8edae1c4bb5,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
448,ase_pt_b0a34de8bfd04d85,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
449,ase_pt_b0a34de8bfd04d85,CALL,SHORT,2.3356,102.5800,2026-08-21,1,0.4000
450,ase_pt_d364f8772e634ea2,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
451,ase_pt_d364f8772e634ea2,CALL,SHORT,0.6432,109.7300,2026-08-21,1,0.1500
452,ase_pt_9d1f3d6be1de42e7,CALL,LONG,13.3288,96.9500,2027-07-16,1,0.6000
453,ase_pt_9d1f3d6be1de42e7,CALL,SHORT,6.0476,117.4200,2027-07-16,1,0.3500
454,ase_pt_77c6e57b3a1446b9,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
455,ase_pt_77c6e57b3a1446b9,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
456,ase_pt_c83827516c75413d,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
457,ase_pt_c83827516c75413d,CALL,SHORT,2.1747,107.3800,2026-09-18,1,0.3000
458,ase_pt_f5348162a2d24340,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
459,ase_pt_f5348162a2d24340,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
460,ase_pt_e8185dd214344b3d,PUT,LONG,2.1262,97.1000,2026-08-21,1,-0.6500
461,ase_pt_e8185dd214344b3d,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
462,ase_pt_1d7c0f90a07c44e7,PUT,LONG,5.6845,103.7500,2026-08-21,1,-0.3500
463,ase_pt_1d7c0f90a07c44e7,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
464,ase_pt_e80dd2b5c261433a,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
465,ase_pt_e80dd2b5c261433a,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
466,ase_pt_dd6f5dcf3c9049ec,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
467,ase_pt_dd6f5dcf3c9049ec,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
468,ase_pt_ca738e7c12374252,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
469,ase_pt_ca738e7c12374252,PUT,SHORT,4.9156,102.5800,2026-08-21,1,-0.4000
470,ase_pt_422c7e1be7ac41bc,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
471,ase_pt_422c7e1be7ac41bc,PUT,SHORT,10.3732,109.7300,2026-08-21,1,-0.1500
472,ase_pt_8779236ee5114ad7,PUT,LONG,10.2788,96.9500,2027-07-16,1,-0.6000
473,ase_pt_8779236ee5114ad7,PUT,SHORT,23.4676,117.4200,2027-07-16,1,-0.3500
474,ase_pt_b544d413f1fa4fbe,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
475,ase_pt_b544d413f1fa4fbe,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
476,ase_pt_97126c75c93c44f0,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
477,ase_pt_97126c75c93c44f0,PUT,SHORT,9.5547,107.3800,2026-09-18,1,-0.3000
478,ase_pt_e182672b33fc4791,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
479,ase_pt_e182672b33fc4791,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
480,ase_pt_e182672b33fc4791,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
481,ase_pt_e182672b33fc4791,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
482,ase_pt_977ced069bc5425b,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
483,ase_pt_977ced069bc5425b,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
484,ase_pt_977ced069bc5425b,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
485,ase_pt_977ced069bc5425b,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
486,ase_pt_9e5cf737f8e74fa3,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
487,ase_pt_9e5cf737f8e74fa3,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
488,ase_pt_2fb28aa0a20f49b3,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
489,ase_pt_2fb28aa0a20f49b3,PUT,LONG,5.2463,100.7400,2026-09-18,1,-0.5000
490,ase_pt_18be7899a17a4176,CALL,SHORT,5.0262,97.1000,2026-08-21,1,0.6500
491,ase_pt_18be7899a17a4176,CALL,LONG,6.9385,96.1300,2026-09-18,1,0.6500
492,ase_pt_b3dcd42cff494334,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
493,ase_pt_b3dcd42cff494334,CALL,LONG,2.1747,107.3800,2026-09-18,1,0.3000
494,ase_pt_4fd217eb3a5a4a32,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
495,ase_pt_4fd217eb3a5a4a32,CALL,LONG,2.1747,107.3800,2026-09-18,1,0.3000
496,ase_pt_4fd217eb3a5a4a32,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
497,ase_pt_4fd217eb3a5a4a32,PUT,LONG,9.5547,107.3800,2026-09-18,1,-0.3000
498,ase_pt_56e7f9a96a7e4464,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
499,ase_pt_56e7f9a96a7e4464,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
500,ase_pt_f67e84675c5249a6,CALL,SHORT,3.9381,100.5600,2026-09-18,1,0.5000
501,ase_pt_f67e84675c5249a6,CALL,LONG,10.0335,104.6000,2027-07-16,1,0.5000
502,ase_pt_b6be8e95c33a4553,PUT,SHORT,4.4981,100.5600,2026-09-18,1,-0.5000
503,ase_pt_b6be8e95c33a4553,PUT,LONG,14.6335,104.6000,2027-07-16,1,-0.5000
504,ase_pt_68e54ed88e4d421b,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
505,ase_pt_68e54ed88e4d421b,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
506,ase_pt_e1ec5f6baa4d403d,CALL,LONG,6.0365,97.6900,2026-09-18,1,0.6000
507,ase_pt_e1ec5f6baa4d403d,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
508,ase_pt_21edb5107520446d,PUT,LONG,3.7265,97.6900,2026-09-18,1,-0.6000
509,ase_pt_21edb5107520446d,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
510,ase_pt_e4b1d239379943ff,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
511,ase_pt_e4b1d239379943ff,CALL,SHORT,2.3356,102.5800,2026-08-21,1,0.4000
512,ase_pt_fada956def4e448a,CALL,SHORT,4.5063,100.7400,2026-09-18,1,0.5000
513,ase_pt_fada956def4e448a,CALL,LONG,1.5664,105.0000,2026-08-21,1,0.3000
514,ase_pt_db747bae239b4a97,CALL,LONG,2.6826,105.5800,2026-09-18,1,0.3500
515,ase_pt_db747bae239b4a97,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
516,ase_pt_db747bae239b4a97,PUT,LONG,8.2626,105.5800,2026-09-18,1,-0.3500
517,ase_pt_db747bae239b4a97,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
518,ase_pt_25ab7424444f4a89,CALL,LONG,17.3751,89.3800,2027-07-16,1,0.7000
519,ase_pt_25ab7424444f4a89,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
520,ase_pt_8e442eea96e1491f,PUT,LONG,6.7551,89.3800,2027-07-16,1,-0.7000
521,ase_pt_8e442eea96e1491f,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
522,ase_pt_e97315119a354c76,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
523,ase_pt_e97315119a354c76,CALL,SHORT,2.3356,102.5800,2026-08-21,1,0.4000
524,ase_pt_c36ecfd5501c47a4,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
525,ase_pt_c36ecfd5501c47a4,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
526,ase_pt_130a27a8cb9745ba,PUT,LONG,5.2463,100.7400,2026-09-18,1,-0.5000
527,ase_pt_130a27a8cb9745ba,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
528,ase_pt_e44634809c5544e3,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
529,ase_pt_e44634809c5544e3,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
530,ase_pt_e44634809c5544e3,PUT,LONG,5.2463,100.7400,2026-09-18,1,-0.5000
531,ase_pt_e44634809c5544e3,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
532,ase_pt_b960fd2b68d648d3,CALL,LONG,7.2678,97.3700,2026-10-16,1,0.6000
533,ase_pt_b960fd2b68d648d3,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
534,ase_pt_ea5c2ec694ed460f,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
535,ase_pt_ea5c2ec694ed460f,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
536,ase_pt_ff5e137172e74047,CALL,LONG,1.2286,106.3700,2026-08-21,1,0.2500
537,ase_pt_ff5e137172e74047,PUT,LONG,7.5986,106.3700,2026-08-21,1,-0.2500
538,ase_pt_ac4b9034cd964425,CALL,LONG,3.2547,100.3700,2026-08-21,2,0.5000
539,ase_pt_ac4b9034cd964425,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
540,ase_pt_b8bb8ab33f7c4861,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
